spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	animation_mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
gondula_warrior		world	-596.5	1.51	-5054.8	-90.1	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
skilled_gondula_warrior		world	-593.2	1.5017099	-5046.8	-85.7	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_shaman		world	-586.9	1.5017099	-5041.2	107.2	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_shaman		world	-591.4	1.5017099	-5022.6	17.7	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_tribesman		world	-588	1.5017099	-5020.9	-90.1	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_veteran		world	-554.9	1.5017099	-5022.8	-96	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_warrior		world	-558.5	1.5017099	-5024.5	54	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_warrior		world	-554.9	1.5017099	-5042.3	106.4	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
hardened_gondula_warrior		world	-561.2	1.5017099	-5045.4	-86	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
naive_gondula_workling		world	-564.1	1.51	-5053.4	-16	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
proficient_gondula_warrior		world	-534.8	1.5017099	-5032.1	-90.3	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
seasoned_gondula_warrior		world	-534.9	1.5017099	-5045.2	102.3	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
skilled_gondula_warrior		world	-534.8	1.5017099	-5059.6	102.5	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
weathered_gondula_shaman		world	-541.2	1.5017099	-5063.1	-95.3	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_shaman		world	-540.8	1.5017099	-5077.4	-85.3	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_tribesman		world	-540.4	1.51	-5090.5	141.7	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_veteran		world	-536.7	1.51	-5089.6	-173.1	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_warrior		world	-534.5	1.51	-5092.5	-128.7	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_warrior		world	-537.6	1.51	-5099.3	178.3	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
hardened_gondula_warrior		world	-512.3	1.5017099	-5022	-96.2	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
naive_gondula_workling		world	-516	1.5017099	-5022.9	59.5	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
proficient_gondula_warrior		world	-509.3	1.5017099	-5035.2	95.5	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
seasoned_gondula_warrior		world	-508.1	1.5017099	-5041.3	92.7	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
skilled_gondula_warrior		world	-511.9	1.5017099	-5054.6	-117.2	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
weathered_gondula_shaman		world	-504.4	1.5017099	-5061.3	72.3	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_shaman		world	-503.8	2.550716	-5073.1	-151.7	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_tribesman		world	-503.8	2.550716	-5077.9	-4.8	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_veteran		world	-507.4	2.550716	-5075.4	92.5	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_warrior		world	-479.4	1.5017099	-5033.6	130.6	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_warrior		world	-476.9	1.5017099	-5038.2	63.5	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
hardened_gondula_warrior		world	-482	1.5017099	-5042.4	-105.7	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
naive_gondula_workling		world	-475.5	2.550716	-5054.3	81.5	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
gondula_warrior		world	-464.2	1.51	-5054.6	152	theme_park.dungeon.generic_death			120	int:ai.defaultCalmBehavior=2					
