strQuality	strItemName	strItemType	enabled	comments
any	object/tangible/ship/components/droid_interface/ddi_kessel_imperial_sds_unknown_prototype.iff	droid_interface		
any	object/tangible/ship/components/droid_interface/ddi_kessel_rebel_incom_supreme_interface.iff	droid_interface		
any	object/tangible/ship/components/droid_interface/ddi_kse_elite_manager_2.iff	droid_interface		
any	object/tangible/ship/components/droid_interface/ddi_moncal_elite.iff	droid_interface		
any	object/tangible/ship/components/droid_interface/ddi_novaldex_elite.iff	droid_interface		
any	object/tangible/ship/components/droid_interface/ddi_qualdex_elite.iff	droid_interface		
any	object/tangible/ship/components/droid_interface/ddi_sds_elite.iff	droid_interface		
any	object/tangible/ship/components/droid_interface/ddi_sfs_elite.iff	droid_interface		
any	object/tangible/ship/components/droid_interface/ddi_sorosuub_elite.iff	droid_interface		
any	object/tangible/ship/components/engine/eng_incom_elite.iff	engine		
any	object/tangible/ship/components/engine/eng_kessel_imperial_sds_special_forces.iff	engine		
any	object/tangible/ship/components/engine/eng_kessel_rebel_novaldex_blackhole_elite.iff	engine		
any	object/tangible/ship/components/engine/eng_koensayr_elite.iff	engine		
any	object/tangible/ship/components/engine/eng_kse_elite.iff	engine		
any	object/tangible/ship/components/engine/eng_mandal_elite.iff	engine		
any	object/tangible/ship/components/engine/eng_qualdex_elite.iff	engine		
any	object/tangible/ship/components/engine/eng_rendili_elite.iff	engine		
any	object/tangible/ship/components/engine/eng_rss_elite.iff	engine		
any	object/tangible/ship/components/engine/eng_sfs_elite.iff	engine		
any	object/tangible/ship/components/engine/engine_novaldex_x12.iff	engine		
any	object/tangible/ship/components/engine/engine_nubian_221_racing_mod.iff	engine		
any	object/tangible/ship/components/engine/eng_kuat_m24.iff	engine		
any	object/tangible/ship/components/reactor/rct_incom_elite.iff	reactor		
any	object/tangible/ship/components/reactor/rct_mandalor_gorax_elite.iff	reactor		
any	object/tangible/ship/components/reactor/rct_sds_elite.iff	reactor		
any	object/tangible/ship/components/reactor/rct_kessel_imperial_sds_secret_ops.iff	reactor		
any	object/tangible/ship/components/reactor/rct_armek_phase_grinder.iff	reactor		
any	object/tangible/ship/components/reactor/rct_kessel_rebel_slayn_high_output_experimental.iff	reactor		
any	object/tangible/ship/components/reactor/rct_corellian_modified_bt3.iff	reactor		
any	object/tangible/ship/components/reactor/rct_corellian_modified_bt5.iff	reactor		
any	object/tangible/ship/components/reactor/rct_moncal_overdriver_s1.iff	reactor		
any	object/tangible/ship/components/reactor/rct_rendili_type_x_elite.iff	reactor		
any	object/tangible/ship/components/reactor/rct_sfs_elite.iff	reactor		
any	object/tangible/ship/components/reactor/rct_slayn_hypertron_4k.iff	reactor		
any	object/tangible/ship/components/shield_generator/shd_armek_plasma_shell_elite_2.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_cygnus_elite.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_gallofree_defender_elite.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_incom_techscreen_elite.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_kessel_imperial_sds_secret_ops.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_kessel_rebel_sorosuub_ion_mesh_projection.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_koensayr_deflector_elite.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_kse_elite.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_moncal_ionweb_elite_2.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_sfs_custom_polyweb_elite.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_sfs_polyweb_elite.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_taim_elite.iff	shield		
any	object/tangible/ship/components/shield_generator/shd_taim_torton.iff	shield		
any	object/tangible/ship/components/weapon/wpn_armek_elite.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_corellian_ag2g_quad_laser.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_cygnus_elite.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_gyrhil_r9x.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_hk_modified_scorcher_elite.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_incom_elite_quad_blaster.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_kessel_imperial_sds_experimental_secret_ops.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_kessel_rebel_unknown_rayslinger.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_mandal_elite_annihilator.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_sds_modified_elite.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_seinar_ls72.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_taim_elite.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_corellian_heavy_gauss.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_hoersch_railgun.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_vulcan_cannon.iff	weapon		
any	object/tangible/ship/components/weapon/wpn_heavy_ionic_pulse_weapon.iff	weapon		
