strQuality	strItemName	strItemType	enabled	comments
all	object/tangible/ship/components/booster/bst_moncal_advanced.iff	booster		
all	object/tangible/ship/components/booster/bst_moncal_charged_heavy.iff	booster		
all	object/tangible/ship/components/booster/bst_novaldex_quasar.iff	booster		
all	object/tangible/ship/components/booster/bst_qualdex_xboost_mk4.iff	booster		
all	object/tangible/ship/components/booster/bst_sorosuub_liberator_mk4.iff	booster		
all	object/tangible/ship/components/booster/bst_sorosuub_supercharged_liberator_mk3.iff	booster		
all	object/tangible/ship/components/booster/bst_subpro_accelatron_mk4.iff	booster		
all	object/tangible/ship/components/booster/bst_subpro_deluxe_accelatron_mk3.iff	booster		
all	object/tangible/ship/components/booster/bst_surronian_accelerator_mk1.iff	booster		
all	object/tangible/ship/components/booster/bst_nova_breaker.iff	booster		
all	object/tangible/ship/components/weapon_capacitor/cap_corellian_cruiser_grade_cap3.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_corellian_cruiser_grade_cap5.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_koensayr_mk4.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_koensayr_tuned_mk3.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_kse_mk4.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_kse_supercharged_mk3.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_mandal_improved_powermaster_mk3.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_mandal_powermaster_mk4.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_mission_reward_imperial_rendili_k_class.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_mission_reward_neutral_sorosuub_v1.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_mission_reward_rebel_qualdex_battery_array.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_moncal_advanced.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_moncal_modified_heavy.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_novaldex_deluxe_wampa_s1.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_novaldex_wampa_s1.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_q7.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_qx2.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_qualdex_conservator_qx3.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_sorosuub_dynamo_mk3.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_sorosuub_tuned_dynamo_mk3.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_subpro_defiant_c2.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_subpro_defiant_c3.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_subpro_modified_defiant_c1.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_tiefighter_elite_mk2.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_unknown_experimental.iff	capacitor		
all	object/tangible/ship/components/weapon_capacitor/cap_tiburon.iff	capacitor		
all	object/tangible/ship/components/droid_interface/ddi_cygnus_di8.iff	capacitor		
all	object/tangible/ship/components/droid_interface/ddi_freitek_droid_commander_mk2.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_hk_mk2.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_hk_mk3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_incom_droid_interface_mk3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_incom_droid_interface_mk4.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_kse_enhanced_manager_mk3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_kse_manager_mk3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_mission_reward_imperial_sfs_military_grade.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_moncal_custom_dk2.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_moncal_dk3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_novaldex_droid_interface_mk4.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_qualdex_droid_interface_mk3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_qualdex_modified_droid_interface_mk3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_rendili_imperator_2.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_sds_enhanced_imperial_2.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_sds_imperial_3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_seinar_interface_mk3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_sfs_imperial_3.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_sorosuub_modified_rad_mk2.iff	droid_interface		
all	object/tangible/ship/components/droid_interface/ddi_sorosuub_rad_mk3.iff	droid_interface		
all	object/tangible/ship/components/engine/eng_cygnus_hd8.iff	engine		
all	object/tangible/ship/components/engine/eng_incom_advanced_fusialthrust.iff	engine		
all	object/tangible/ship/components/engine/eng_kse_a8x.iff	engine		
all	object/tangible/ship/components/engine/eng_mandal_enhanced_heavy.iff	engine		
all	object/tangible/ship/components/engine/eng_mission_reward_imperial_cygnus_megadrive.iff	engine		
all	object/tangible/ship/components/engine/eng_mission_reward_neutral_mandal_inferno.iff	engine		
all	object/tangible/ship/components/engine/eng_mission_reward_rebel_incom_military.iff	engine		
all	object/tangible/ship/components/engine/eng_moncal_improved_heavy.iff	engine		
all	object/tangible/ship/components/engine/eng_novaldex_x6.iff	engine		
all	object/tangible/ship/components/engine/eng_qualdex_a13.iff	engine		
all	object/tangible/ship/components/engine/eng_rss_imperial_skyrunner_2.iff	engine		
all	object/tangible/ship/components/engine/eng_sfs_modified_imperial_3.iff	engine		
all	object/tangible/ship/components/engine/engine_koensayr_ionjet.iff	engine		
all	object/tangible/ship/components/engine/eng_freitek_dual_jet.iff	engine		
all	object/tangible/ship/components/engine/eng_incom_fusialthrust_2.iff	engine		
all	object/tangible/ship/components/engine/eng_mandal_firestorm.iff	engine		
all	object/tangible/ship/components/engine/eng_moncal_ifs32.iff	engine		
all	object/tangible/ship/components/engine/eng_novaldex_x7.iff	engine		
all	object/tangible/ship/components/engine/eng_qualdex_b10.iff	engine		
all	object/tangible/ship/components/engine/eng_rss_imperial_skyrunner_3.iff	engine		
all	object/tangible/ship/components/engine/eng_sfs_imperial_4.iff	engine		
all	object/tangible/ship/components/engine/engine_kuat_a9x.iff	engine		
all	object/tangible/ship/components/engine/engine_kuat_f31.iff	engine		
all	object/tangible/ship/components/engine/eng_h17_singularity.iff	engine		
all	object/tangible/ship/components/engine/eng_bezelbok_kessel_runner.iff	engine		
all	object/tangible/ship/components/engine/eng_t86_shooting_star.iff	engine		
all	object/tangible/ship/components/reactor/rct_sfs_imperial_4.iff	reactor		
all	object/tangible/ship/components/reactor/rct_rss_x8.iff	reactor		
all	object/tangible/ship/components/reactor/rct_slayn_vortex_mk2.iff	reactor		
all	object/tangible/ship/components/reactor/rct_subpro_aurora.iff	reactor		
all	object/tangible/ship/components/reactor/rct_unknown_distressed_aluminum.iff	reactor		
all	object/tangible/ship/components/reactor/rct_unknown_multicore.iff	reactor		
all	object/tangible/ship/components/reactor/rct_moncal_overdriver_s2.iff	reactor		
all	object/tangible/ship/components/reactor/rct_unknown_proton_chamber.iff	reactor		
all	object/tangible/ship/components/reactor/rct_taim_experimental_s1.iff	reactor		
all	object/tangible/ship/components/reactor/rct_mission_reward_imperial_sds_high_output.iff	reactor		
all	object/tangible/ship/components/reactor/rct_mission_reward_neutral_subpro_military.iff	reactor		
all	object/tangible/ship/components/reactor/rct_mission_reward_rebel_slayn_hypervortex.iff	reactor		
all	object/tangible/ship/components/reactor/rct_krayt_neverdie.iff	reactor		
all	object/tangible/ship/components/reactor/rct_mandal_dxr5.iff	reactor		
all	object/tangible/ship/components/reactor/rct_rendili_type7.iff	reactor		
all	object/tangible/ship/components/reactor/rct_rss_x12.iff	reactor		
all	object/tangible/ship/components/reactor/rct_sorosuub_turbine_3.iff	reactor		
all	object/tangible/ship/components/reactor/rct_subpro_aurora_max.iff	reactor		
all	object/tangible/ship/components/reactor/rct_taim_experimental_s3.iff	reactor		
all	object/tangible/ship/components/reactor/rct_incom_mark4.iff	reactor		
all	object/tangible/ship/components/reactor/rct_koensayr_supernova_advanced.iff	reactor		
all	object/tangible/ship/components/reactor/rct_seinar_level4.iff	reactor		
all	object/tangible/ship/components/reactor/rct_slayn_vortex_mk3.iff	reactor		
all	object/tangible/ship/components/shield_generator/shd_armek_plasma_shell_s6.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_cygnus_mk3.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_cygnus_mk4.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_incom_rayshield_advanced.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_incom_rayshield_z5.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_incom_rayshield_z7.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_koensayr_deflector_m6.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_koensayr_deflector_m8.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_kse_mk4.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_kse_mk5.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_mandal_flexshield_ks25.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_mandal_flexshield_ks7.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_moncal_ionweb_heavy.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_phased_fullerine_fx12.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_phased_fullerine_fx27.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_sfs_advanced.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_sfs_imperial_special_forces.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_sfs_limited_advanced.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_sfs_modified_imperial_special_forces.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_taim_heavy.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_esp_reactive.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_protecto_net.iff	shield		
all	object/tangible/ship/components/shield_generator/shd_shd_moncal_ionweb_prototype_b.iff	shield		
all	object/tangible/ship/components/weapon/wpn_armek_sw6.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_armek_sw8.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_corellian_1d.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_hk_scorcher_3.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_hk_scorcher_heavy.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_incom_advanced_blaster.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_incom_heavy_blaster.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_koensayr_ion_accelerator_3.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_mandal_annihilator_mk2.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_mandal_annilhator_mk1.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_mission_reward_imperial_sds_boltdriver.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_rendili_sc3_disruptor.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_rendili_sc8_disruptor.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_sds_imperial_blaster_2.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_sds_imperial_special_forces_cannon.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_seinar_ls1.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_sfs_imperial_blaster_4.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_subpro_tripleblaster_mark2.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_subpro_tripleblaster_mark3.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_taim_kx5.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_taim_kx8.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_fastspray_2000_disruptor.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_trandoshan_fg1a.iff	weapon		
all	object/tangible/ship/components/weapon/wpn_ionic_pulse_weapon.iff	weapon		
