spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	animation_mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value	radius	planet_level
desert_demon_bodyguard		world	-6109.855957	191.2199707	3971.765869		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
spice_fiend		world	-4880.160156	94.77199554	2950.273193		theme_park.dungeon.generic_death			5	int:ai.defaultCalmBehavior=2						1.5	1
pathfinder		world	-6893.890137	68.80459595	1514.347534		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
pathfinder		world	-6893.890137	68.80459595	1514.347534		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
pathfinder		world	-6893.890137	68.80459595	1514.347534		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
pirate_leader		world	-4937.146484	10.06877232	1264.475586		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
pirate_armsman		world	-4927.658691	10.3499651	1254.258667		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
pirate_armsman		world	-4927.658691	10.3499651	1254.258667		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
pirate_armsman		world	-4927.658691	10.3499651	1254.258667		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
smuggler		world	-5783.994629	27.0557518	-560.9586182		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
smuggler		world	-5783.994629	27.0557518	-560.9586182		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
smuggler		world	-5783.994629	27.0557518	-560.9586182		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	-7171.437012	41.24019241	-2400.285645		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	-7171.437012	41.24019241	-2400.285645		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	-7171.437012	41.24019241	-2400.285645		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	-4936.552246	29.76093674	-5552.882813		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	-4936.552246	29.76093674	-5552.882813		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	-4936.552246	29.76093674	-5552.882813		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	-4936.552246	29.76093674	-5552.882813		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	-4936.552246	29.76093674	-5552.882813		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-6712.829102	49.27311325	-5664.822754		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
jabba_assassin		world	-3982.57959	16.89082146	-3056.330322		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
jabba_assassin		world	-3982.57959	16.89082146	-3056.330322		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
jabba_assassin		world	-3982.57959	16.89082146	-3056.330322		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
assassin		world	-3326.986572	7.511413097	-3719.564941		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
bocatt		world	-1630.382568	0	-5582.632324		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
bocatt		world	-1630.382568	0	-5582.632324		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
bocatt		world	-1630.382568	0	-5582.632324		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
bocatt		world	-1630.382568	0	-5582.632324		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
bocatt		world	-1630.382568	0	-5582.632324		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
weequay_thug		world	-3734.978027	8.631569862	-6811.958496		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
weequay_thug		world	-3734.978027	8.631569862	-6811.958496		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
weequay_thug		world	-3734.978027	8.631569862	-6811.958496		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-860.1379395	9.271525383	-1228.668091		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-860.1379395	9.271525383	-1228.668091		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-860.1379395	9.271525383	-1228.668091		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-860.1379395	9.271525383	-1228.668091		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-860.1379395	9.271525383	-1228.668091		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
dim_u_abbot		world	-2607.748291	8.698589325	-2291.551025		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
dim_u_abbot		world	-2607.748291	8.698589325	-2291.551025		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
dim_u_abbot		world	-2607.748291	8.698589325	-2291.551025		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
dim_u_abbot		world	-2607.748291	8.698589325	-2291.551025		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
dim_u_abbot		world	-2607.748291	8.698589325	-2291.551025		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
valarian_assassin		world	-2667.489014	22.63690186	-410.8734741		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
valarian_assassin		world	-2667.489014	22.63690186	-410.8734741		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
valarian_assassin		world	-2667.489014	22.63690186	-410.8734741		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
valarian_assassin		world	-2667.489014	22.63690186	-410.8734741		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
valarian_assassin		world	-2667.489014	22.63690186	-410.8734741		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
thief		world	-2129.262207	6.580749989	674.3850098		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
thief		world	-2129.262207	6.580749989	674.3850098		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
thief		world	-2129.262207	6.580749989	674.3850098		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
thief		world	-2129.262207	6.580749989	674.3850098		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
thief		world	-2129.262207	6.580749989	674.3850098		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	-3164.95752	9.346738815	3630.871582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	-3164.95752	9.346738815	3630.871582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	-3164.95752	9.346738815	3630.871582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	-3164.95752	9.346738815	3630.871582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	-3164.95752	9.346738815	3630.871582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-1263.959961	10.08303738	5463.371582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-1263.959961	10.08303738	5463.371582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-1263.959961	10.08303738	5463.371582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-1263.959961	10.08303738	5463.371582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
alkhara_bandit		world	-1263.959961	10.08303738	5463.371582		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
grizzled_dewback		world	3383.322998	6.69831562	-6588.554688		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
grizzled_dewback		world	3383.322998	6.69831562	-6588.554688		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
grizzled_dewback		world	3383.322998	6.69831562	-6588.554688		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
grizzled_dewback		world	3383.322998	6.69831562	-6588.554688		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
grizzled_dewback		world	3383.322998	6.69831562	-6588.554688		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	2201.118896	1.30E-08	-4458.391602		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	2201.118896	1.30E-08	-4458.391602		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	2201.118896	1.30E-08	-4458.391602		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	2201.118896	1.30E-08	-4458.391602		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
farmer_rancher		world	2201.118896	1.30E-08	-4458.391602		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
jawa_engineer		world	5944.547363	180	-3827.781006		theme_park.dungeon.generic_death			180	int:ai.defaultCalmBehavior=2						1.5	1
jawa_engineer		world	5944.547363	180	-3827.781006		theme_park.dungeon.generic_death			180	int:ai.defaultCalmBehavior=2						1.5	1
jawa_engineer		world	5944.547363	180	-3827.781006		theme_park.dungeon.generic_death			180	int:ai.defaultCalmBehavior=2						1.5	1
jawa_engineer		world	5944.547363	180	-3827.781006		theme_park.dungeon.generic_death			180	int:ai.defaultCalmBehavior=2						1.5	1
jawa_engineer		world	5944.547363	180	-3827.781006		theme_park.dungeon.generic_death			180	int:ai.defaultCalmBehavior=2						1.5	1
jawa_thief		world	5676.189941	180	-5767.414551		theme_park.dungeon.generic_death			5	int:ai.defaultCalmBehavior=2						1.5	1
bounty_hunter		world	7032.805176	67.64884186	7037.743164		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
bounty_hunter		world	7032.805176	67.64884186	7037.743164		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	6400.648926	64.99223328	185.7153778		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	6400.648926	64.99223328	185.7153778		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	6400.648926	64.99223328	185.7153778		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	6400.648926	64.99223328	185.7153778		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
mountain_squill		world	6400.648926	64.99223328	185.7153778		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
dim_u_abbot		world	5453.053711	27.11908531	2144.592041		theme_park.dungeon.generic_death			5	int:ai.defaultCalmBehavior=2						1.5	1
giant_sand_beetle		world	-2826.819336	277.9603577	6057.762695		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
giant_sand_beetle		world	-2826.819336	277.9603577	6057.762695		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
giant_sand_beetle		world	-2826.819336	277.9603577	6057.762695		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
giant_sand_beetle		world	-2826.819336	277.9603577	6057.762695		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
giant_sand_beetle		world	-2826.819336	277.9603577	6057.762695		theme_park.dungeon.generic_death			3600	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-2744.707764	5	2031.262085		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-2925.557861	5	2014.031494		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
fringer		world	-5467.27832	30	-3885.60791		theme_park.dungeon.generic_death			1800	int:ai.defaultCalmBehavior=2						1.5	1
fringer		world	-5467.27832	30	-3885.60791		theme_park.dungeon.generic_death			1800	int:ai.defaultCalmBehavior=2						1.5	1
fringer		world	-5467.27832	30	-3885.60791		theme_park.dungeon.generic_death			1800	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-5323.241211	40	-4443.621582		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-5323.241211	40	-4443.621582		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_bantha		world	-5340.421875	40	-4452.426758		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=1						1.5	1
tusken_raider		world	-5289.453613	40	-4441.288086		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-5289.453613	40	-4441.288086		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-5289.453613	40	-4441.288086		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_sniper		world	-5315.96582	40	-4444.794922		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_sniper		world	-5315.96582	40	-4444.794922		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-5332.035645	40	-4455.939941		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-5332.035645	40	-4455.939941		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-5318.302734	40	-4427.289551		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-5318.302734	40	-4427.289551		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
tusken_bantha		world	-5282.890625	40	-4442.856445		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=1						1.5	1
tusken_captain		world	-5337.958984	40	-4434.895508		theme_park.dungeon.generic_death			600	int:ai.defaultCalmBehavior=2						1.5	1
fringer		world	-5417.328613	41.60870361	-6044.499023		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
fringer		world	-5417.328613	41.60870361	-6044.499023		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
fringer		world	-5417.328613	41.60870361	-6044.499023		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-2912.162842	5	2138.151855		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-2729.656738	5	2243.340088		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-2801.482666	5	2325.693604		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-2859.001709	5	2252.722656		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-3065.094971	5	2142.415771		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-2996.411865	5	2326.359863		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-2918.434082	5	2400.580078		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
thug		world	-2958.01123	5	2538.508789		theme_park.dungeon.generic_death			100	int:ai.defaultCalmBehavior=2						1.5	1
tusken_sniper		world	-1487.735474	41	-186.6426849		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
tusken_sniper		world	-1487.735474	41	-186.6426849		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
tusken_sniper		world	-1487.735474	41	-186.6426849		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
tusken_warrior		world	-1472.49353	41	-192.4217072		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
tusken_warrior		world	-1472.49353	41	-192.4217072		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
tusken_warrior		world	-1472.49353	41	-192.4217072		theme_park.dungeon.generic_death			360	int:ai.defaultCalmBehavior=2						1.5	1
jawa_avenger		world	5768.240723	53.71467972	4008.834961		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_avenger		world	5768.240723	53.71467972	4008.834961		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_avenger		world	5768.240723	53.71467972	4008.834961		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_avenger		world	5768.240723	53.71467972	4008.834961		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_avenger		world	5768.240723	53.71467972	4008.834961		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_protector		world	5760.872559	50.97087479	4000.880859		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_protector		world	5760.872559	50.97087479	4000.880859		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_protector		world	5760.872559	50.97087479	4000.880859		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_protector		world	5760.872559	50.97087479	4000.880859		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_protector		world	5760.872559	50.97087479	4000.880859		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_warlord		world	5779.829102	50.45687866	4000.202393		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_warlord		world	5779.829102	50.45687866	4000.202393		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_warlord		world	5779.829102	50.45687866	4000.202393		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_warlord		world	5779.829102	50.45687866	4000.202393		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
jawa_warlord		world	5779.829102	50.45687866	4000.202393		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5777.95752	50.7678566	3982.866699		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5777.95752	50.7678566	3982.866699		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5777.95752	50.7678566	3982.866699		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5777.95752	50.7678566	3982.866699		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5777.95752	50.7678566	3982.866699		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_captain		world	5784.994141	49.9546051	3992.933594		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_captain		world	5784.994141	49.9546051	3992.933594		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_captain		world	5784.994141	49.9546051	3992.933594		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5744.922363	53.04419708	4011.303955		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5744.922363	53.04419708	4011.303955		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5744.922363	53.04419708	4011.303955		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5744.922363	53.04419708	4011.303955		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	5744.922363	53.04419708	4011.303955		theme_park.dungeon.generic_death			15	int:ai.defaultCalmBehavior=2						8	1
tusken_raider		world	-3971.409424	22	6163.890625		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3971.409424	22	6163.890625		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3971.409424	22	6163.890625		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_bantha		world	-3973.703125	60	6310.946289		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_bantha		world	-3973.703125	60	6310.946289		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_bantha		world	-3973.703125	60	6310.946289		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_captain		world	-3990.990967	60	6306.524902		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3976.983154	60	6281.279785		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3976.983154	60	6281.279785		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3976.983154	60	6281.279785		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3979.625732	60	6249.633789		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3979.625732	60	6249.633789		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3979.625732	60	6249.633789		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-4020.618408	60	6225.15625		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-4020.618408	60	6225.15625		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-4020.618408	60	6225.15625		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-4020.618408	60	6225.15625		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3986.196777	60	6313.29541		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3986.196777	60	6313.29541		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
tusken_raider		world	-3986.196777	60	6313.29541		theme_park.dungeon.generic_death			400	int:ai.defaultCalmBehavior=2						1.5	1
