spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	animation_mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
s	s	s	f	f	f	f	s	s	s	i	s	s	s	s	s	s
dark_trooper		sleepingquarters	32.30544	-12	2.206954	-97	theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2				
dark_trooper		sleepingquarters	32.8	-12	3.6	-74	theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2				
dark_trooper		sleepingquarters	57.96198	-12	0.825085	-85	theme_park.dungeon.generic_death			300					
dark_trooper		sleepingquarters	58.1	-12	0.1	-96	theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2				
imperial_major_general		researchlab1	-75.93115	-20	49.24639	80	theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2				
imperial_lieutenant_colonel		researchlab1	-57.03	-20	31.81618	-130	theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2				
imperial_lieutenant_colonel		researchlab1	-61.26566	-20	63.94855	179	theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2				
imperial_lieutenant_colonel		researchlab1	-63.8	-20	65.9	174	theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2				
imperial_lieutenant_colonel		researchlab1	-53.2	-20	31.3	-130	theme_park.dungeon.generic_death			300	int:ai.defaultCalmBehavior=2				
dark_trooper		researchlab1	-71.11289978	-20	28.67909813	1	theme_park.dungeon.generic_death			300
dark_trooper		researchlab1	-72.5	-20	28.4	1	theme_park.dungeon.generic_death			300
dark_trooper		cell2	50.71149063	-12	58.86149597	-90	theme_park.dungeon.generic_death			300
dark_trooper		cell2	50.9	-12	57.6	-90	theme_park.dungeon.generic_death			300
dark_trooper		cell2	50.9	-12	60.4	-90	theme_park.dungeon.generic_death			300
dark_trooper		crittercell	46.98830795	-12	83.02622986	-90	theme_park.dungeon.generic_death			300
dark_trooper		crittercell	47.3	-12	81.9	-96	theme_park.dungeon.generic_death			300
dark_trooper		crittercell	47.3	-12	84.2	-98	theme_park.dungeon.generic_death			300
imperial_first_lieutenant		crittercell	71.31391907	-12	82.77432251	-90	theme_park.dungeon.generic_death			300
imperial_colonel		researchlab2	35.28840256	-19.99999619	143.6979218	176	theme_park.dungeon.generic_death			20
dark_trooper		researchlab2	30.79430008	-19.99999619	117.7076721	91	theme_park.dungeon.generic_death			300
dark_trooper		researchlab2	41.4	-20	121	-120	theme_park.dungeon.generic_death			300
imperial_inquisitor		office	-49.05033875	-20	80.18929291	-97	theme_park.dungeon.generic_death			300
dark_trooper		office	-75.90290833	-20	75.81641388	84	theme_park.dungeon.generic_death			300
dark_trooper		office	-75.4	-20	83.1	154	theme_park.dungeon.generic_death			300
dark_trooper		office	-62.8	-20	74.2	-90	theme_park.dungeon.generic_death			300
dark_trooper		office	-62.8	-20	87.9	-89	theme_park.dungeon.generic_death			300
imperial_surface_marshal		computerroom	-65.13464355	-20	13.14475536	-94	theme_park.dungeon.generic_death			300
imperial_colonel		computerroom	-60.38989258	-20	7.886723995	173	theme_park.dungeon.generic_death			300
imperial_colonel		computerroom	-50.6929245	-20	17.14463234	53	theme_park.dungeon.generic_death			300
imperial_colonel		computerroom	-75.4693985	-20	10.04710197	20	theme_park.dungeon.generic_death			300
dark_trooper		computerroom	-68.59714508	-20	19.25701904	-24	theme_park.dungeon.generic_death			300
dark_trooper		computerroom	-70.2	-20	16.8	0	theme_park.dungeon.generic_death			300
dark_trooper		computerroom	-73.2	-20	18.6	31	theme_park.dungeon.generic_death			300
imperial_exterminator		researchlab2	37.02529526	-19.99999619	140.4855499	-177	theme_park.dungeon.generic_death			300

