spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	animation_mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
cave_gaping_spider_recluse		r8	-71.16300964	-97.75978088	-152.5226746	90	theme_park.dungeon.generic_death			3600						
cave_gaping_spider_recluse		r8	-87.66764069	-100.4254074	-149.6878357	90	theme_park.dungeon.generic_death			3600						
cave_gaping_spider_recluse		r8	-85.3	-99.4	-152.6	90	theme_park.dungeon.generic_death			3600						
cave_gaping_spider_recluse		r8	-68.4	-96.6	-156.5	90	theme_park.dungeon.generic_death			3600						
cave_gaping_spider_broodling		world	-1225.684692	115.1014099	6275.012695	130	"theme_park.dungeon.generic_death,theme_park.dathomir.set_level_80"			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_broodling		world	-1221.5	115.1014099	6275.6	130	"theme_park.dungeon.generic_death,theme_park.dathomir.set_level_80"			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_broodling		world	-1226.7	115.1014099	6270.7	130	"theme_park.dungeon.generic_death,theme_park.dathomir.set_level_80"			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_broodling		world	-1224.571167	106.6372147	6218.351074	30	"theme_park.dungeon.generic_death,theme_park.dathomir.set_level_80"			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_broodling		world	-1221.1	106.6	6219.3	30	"theme_park.dungeon.generic_death,theme_park.dathomir.set_level_80"			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_broodling		world	-1219.9	106.6	6219.3	30	"theme_park.dungeon.generic_death,theme_park.dathomir.set_level_80"			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_broodling		world	-1182.907227	122.098175	6280.138672	-150	"theme_park.dungeon.generic_death,theme_park.dathomir.set_level_80"			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_broodling		world	-1186	122.09	6281.3	-150	"theme_park.dungeon.generic_death,theme_park.dathomir.set_level_80"			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_broodling		world	-1175	122	6275	-150	"theme_park.dungeon.generic_death,theme_park.dathomir.set_level_80"			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_hunter		world	-1154.23938	140.2899933	6211.300781	-40	theme_park.dungeon.generic_death			1800	int:ai.defaultCalmBehavior=2					
cave_gaping_spider_hunter		world	-1151.3	140.2899933	6213.5	-40	theme_park.dungeon.generic_death			1800	int:ai.defaultCalmBehavior=2					
bane_back_spider		world	-1210.19	129.514	6332.58	-175	theme_park.dungeon.generic_death			900	int:ai.defaultCalmBehavior=2					
bane_back_spider		world	-1212.19	129.514	6334.58	-175	theme_park.dungeon.generic_death			900	int:ai.defaultCalmBehavior=2					
bane_back_spider		world	-1208.19	129.514	6330.58	-175	theme_park.dungeon.generic_death			900	int:ai.defaultCalmBehavior=2					
